price,district,room_type,bathroom_type,accommodates,bathrooms,bedrooms,beds,reviews,review_scores,host_response_rate,host_acceptance_rate,host_total_listings
668,Kowloon City,Entire home/apt,Private bathroom,4,1,2,2,0,100,0.96,0.77,266
250,Kowloon City,Private room,Private bathroom,1,1,1,1,232,94,1,1,1
233,Kowloon City,Private room,Shared bathroom,1,1,1,1,0,100,0.96,0.77,266
11589,Kowloon City,Private room,Private bathroom,2,1,1,2,0,98,0.57,0.8,1
175,Kowloon City,Private room,Private bathroom,1,1,1,1,0,100,1,0.8,369
359,Kowloon City,Private room,Private bathroom,2,1,1,1,18,86,0.5,1,14
200,Kowloon City,Shared room,Shared bathroom,1,1,1,1,0,60,0.95,0.69,386
174,Kowloon City,Private room,Private bathroom,1,2,1,1,0,100,0.95,0.69,386
209,Kowloon City,Private room,Private bathroom,1,2,1,1,0,100,0.95,0.69,386
1143,Kowloon City,Entire home/apt,Private bathroom,3,1,2,2,27,99,0,0.4,2
183,Kowloon City,Entire home/apt,Private bathroom,4,1,2,1,0,100,1,0.8,369
349,Kowloon City,Entire home/apt,Private bathroom,3,1,1,2,0,100,1,0,2
258,Kowloon City,Private room,Private bathroom,2,1,1,1,4,87,0,0.5,7
258,Kowloon City,Private room,Private bathroom,2,1,1,2,0,80,0,0.5,7
388,Kowloon City,Private room,Private bathroom,3,1,1,3,1,80,0.93,0.65,7
331,Kowloon City,Private room,Shared bathroom,1,1,1,1,3,80,0.13,0,3
288,Kowloon City,Private room,Private bathroom,2,1,1,1,2,93,1,0.94,7
275,Kowloon City,Private room,Private bathroom,2,1,1,1,1,100,0.5,1,17
250,Kowloon City,Private room,Private bathroom,1,1,1,1,0,60,0,0.5,44
359,Kowloon City,Private room,Private bathroom,2,1,1,2,0,84,0,0.5,44
657,Kowloon City,Entire home/apt,Private bathroom,2,1,1,2,60,82,0.67,0.6,0
800,Kowloon City,Entire home/apt,Private bathroom,2,1,1,2,5,68,1,0.6,0
428,Kowloon City,Private room,Private bathroom,3,1,1,2,2,70,0,0.5,44
656,Kowloon City,Entire home/apt,Private bathroom,6,2,3,3,23,90,1,0.94,34
250,Kowloon City,Entire home/apt,Private bathroom,1,0,1,1,0,93,0.98,0.73,101
183,Kowloon City,Private room,Shared bathroom,1,1,1,1,0,40,0.96,0.77,266
780,Kowloon City,Entire home/apt,Private bathroom,4,2,3,3,6,100,1,0.94,34
1029,Kowloon City,Private room,Private bathroom,1,1,1,1,0,99,0.92,1,144
1614,Kowloon City,Entire home/apt,Private bathroom,6,1.5,2,3,4,100,0.75,0.93,10
100,Kowloon City,Private room,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
450,Kowloon City,Private room,Private bathroom,2,1,1,1,1,93,1,1,1
290,Kowloon City,Private room,Private bathroom,2,1,1,1,0,85,0,0,8
820,Kowloon City,Private room,Private bathroom,2,1,1,2,1,100,0.97,1,7
999,Kowloon City,Private room,Shared bathroom,3,1,1,1,0,98,0,1,4
193,Kowloon City,Shared room,Shared bathroom,1,1.5,1,1,32,91,0,1,1
217,Kowloon City,Private room,Private bathroom,1,1,1,1,2,80,0.96,0.77,266
158,Kowloon City,Private room,Private bathroom,4,1,1,2,0,80,0.6,1,5
428,Kowloon City,Private room,Private bathroom,3,1,1,2,1,80,0,0.5,44
250,Kowloon City,Private room,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
973,Kowloon City,Entire home/apt,Private bathroom,4,2,3,3,12,92,1,0.94,34
11589,Kowloon City,Private room,Private bathroom,3,1,1,2,0,98,0.5,0.8,1
308,Kowloon City,Private room,Private bathroom,3,1,1,2,0,100,0.77,1,7
140,Kowloon City,Shared room,Shared bathroom,1,1,1,1,0,90,0.98,0.73,101
648,Kowloon City,Entire home/apt,Private bathroom,5,2,3,3,29,92,1,0.94,34
250,Kowloon City,Private room,Shared bathroom,2,1,1,1,0,20,0.95,0.69,386
250,Kowloon City,Private room,Shared bathroom,1,1,1,1,0,100,0.95,0.69,386
230,Kowloon City,Private room,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
247,Kowloon City,Shared room,Shared bathroom,1,1,1,1,0,80,1,0.8,369
800,Kowloon City,Entire home/apt,Private bathroom,2,1,1,1,35,80,0,0.5,9
200,Kowloon City,Private room,Shared bathroom,2,1,1,1,0,100,0.95,0.69,386
201,Kowloon City,Private room,Private bathroom,1,1,1,1,0,100,0.95,0.69,386
500,Kowloon City,Private room,Private bathroom,2,1,1,1,0,95,0.9,0.73,1
193,Kowloon City,Private room,Shared bathroom,2,1,1,1,0,20,0.95,0.69,386
241,Kowloon City,Private room,Shared bathroom,1,1,1,1,0,60,0.95,0.69,386
268,Kowloon City,Private room,Private bathroom,2,1,1,1,0,86,0.5,1,17
266,Kowloon City,Private room,Shared bathroom,2,1,1,1,0,20,0.95,0.69,386
233,Kowloon City,Private room,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
227,Kowloon City,Private room,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
1300,Kowloon City,Entire home/apt,Private bathroom,4,2,3,2,0,87,0,0.62,1
184,Kowloon City,Private room,Shared bathroom,1,1,1,1,0,100,0.95,0.69,386
349,Kowloon City,Entire home/apt,Private bathroom,1,1.5,1,1,0,80,1,1,2
1000,Kowloon City,Entire home/apt,Private bathroom,4,1,1,2,9,89,1,0,2
258,Kowloon City,Private room,Shared bathroom,2,1,1,1,0,100,0.95,0.69,386
668,Kowloon City,Entire home/apt,Private bathroom,3,1,1,2,20,96,1,1,1
215,Kowloon City,Private room,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
244,Kowloon City,Private room,Private bathroom,2,1,1,1,0,20,1,0.8,369
1500,Kowloon City,Private room,Private bathroom,12,2,1,6,13,95,1,0.8,10
9500,Kowloon City,Entire home/apt,Private bathroom,2,1,2,2,0,97,0,0.5,1
780,Kowloon City,Entire home/apt,Private bathroom,5,2,3,3,14,91,1,0.94,34
700,Kowloon City,Entire home/apt,Private bathroom,2,1,1,1,0,98,0.7,1,1
233,Kowloon City,Entire home/apt,Private bathroom,2,1,1,1,0,20,0.95,0.69,386
926,Kowloon City,Private room,Private bathroom,4,1,2,3,2,70,0.96,1,29
250,Kowloon City,Private room,Private bathroom,1,1,1,1,0,100,0.95,0.69,386
105,Kowloon City,Private room,Shared bathroom,2,1,1,1,0,100,0.95,0.69,386
225,Kowloon City,Private room,Shared bathroom,2,1,1,1,0,100,0.95,0.69,386
194,Kowloon City,Private room,Shared bathroom,1,1,1,0,1,100,0.94,0.91,16
344,Kowloon City,Private room,Private bathroom,6,1,1,4,0,89,0.92,1,144
635,Kowloon City,Private room,Private bathroom,6,1,1,4,1,100,0.92,1,144
333,Kowloon City,Private room,Private bathroom,2,1,1,1,6,83,0.5,1,14
610,Kowloon City,Entire home/apt,Private bathroom,5,2,3,3,14,91,1,0.94,34
780,Kowloon City,Entire home/apt,Private bathroom,5,1,3,3,2,80,1,0.94,34
198,Kowloon City,Private room,Private bathroom,1,1,1,1,0,98,1,1,2
526,Kowloon City,Entire home/apt,Private bathroom,5,2,3,3,0,96,1,0.94,34
233,Kowloon City,Entire home/apt,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
8000,Kowloon City,Shared room,Shared bathroom,2,1,1,2,0,96,1,0,1
250,Kowloon City,Private room,Private bathroom,2,2,1,1,0,100,0.95,0.69,386
293,Kowloon City,Private room,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
216,Kowloon City,Private room,Shared bathroom,2,1,1,1,0,100,0.95,0.69,386
699,Kowloon City,Entire home/apt,Private bathroom,5,2,3,3,16,94,1,0.94,34
683,Kowloon City,Entire home/apt,Private bathroom,5,2,3,3,8,88,1,0.94,34
11474,Kowloon City,Entire home/apt,Private bathroom,3,1,2,3,1,100,1,0.54,1
4650,Kowloon City,Entire home/apt,Private bathroom,2,1,1,3,1,94,0.5,1,1
699,Kowloon City,Entire home/apt,Private bathroom,6,2,3,3,24,94,1,0.94,34
250,Kowloon City,Entire home/apt,Private bathroom,4,1,1,1,0,100,1,0.8,369
1000,Kowloon City,Entire home/apt,Private bathroom,2,1,1,1,0,100,1,1,1
480,Kowloon City,Private room,Private bathroom,2,1,1,2,4,100,0,1,1
348,Kowloon City,Private room,Private bathroom,2,1,1,1,6,80,0.5,1,14
926,Kowloon City,Private room,Private bathroom,4,1,2,3,1,100,0.96,1,29
360,Kowloon City,Private room,Shared bathroom,2,1,1,1,95,98,1,1,1
180,Kowloon City,Private room,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
988,Kowloon City,Entire home/apt,Private bathroom,6,1,2,2,69,97,1,1,4
150,Kowloon City,Shared room,Shared bathroom,1,2,1,10,44,95,1,0.8,10
499,Kowloon City,Private room,Private bathroom,2,1,1,1,13,74,0,1,9
800,Kowloon City,Private room,Private bathroom,2,1,1,2,0,100,0,1,2
1099,Kowloon City,Private room,Private bathroom,6,1,1,5,7,89,0,1,9
926,Kowloon City,Private room,Private bathroom,4,1,2,3,0,90,0.96,1,29
780,Kowloon City,Entire home/apt,Private bathroom,6,3,3,3,30,89,1,0.94,34
926,Kowloon City,Private room,Private bathroom,4,1,2,3,0,100,0.96,1,29
649,Kowloon City,Entire home/apt,Private bathroom,8,1,3,4,1,100,1,1,3
1000,Kowloon City,Private room,Private bathroom,2,1,1,2,0,98,0,0,2
299,Kowloon City,Private room,Private bathroom,2,1,1,2,0,86,0.5,1,17
559,Kowloon City,Private room,Private bathroom,2,1,1,2,10,84,0,0,9
188,Kowloon City,Private room,Private bathroom,1,1,1,1,0,98,1,1,2
150,Kowloon City,Shared room,Shared bathroom,1,2,1,10,82,97,1,0.8,10
208,Kowloon City,Private room,Private bathroom,1,1,1,1,0,93,1,1,2
780,Kowloon City,Private room,Shared bathroom,4,2,2,2,2,100,1,0.94,34
926,Kowloon City,Private room,Private bathroom,4,1,2,3,2,100,0.96,1,29
926,Kowloon City,Private room,Private bathroom,4,1,2,3,0,85,0.96,1,29
208,Kowloon City,Private room,Shared bathroom,1,1,1,0,1,100,1,1,2
168,Kowloon City,Shared room,Shared bathroom,1,1,1,1,13,97,0,1,13
599,Kowloon City,Private room,Shared bathroom,1,1.5,1,1,2,90,1,0.73,3
198,Kowloon City,Private room,Shared bathroom,1,1,1,1,0,96,1,1,2
926,Kowloon City,Private room,Private bathroom,4,1,2,3,0,85,0.96,1,29
1498,Kowloon City,Entire home/apt,Private bathroom,5,1,2,2,0,100,1,1,3
279,Kowloon City,Private room,Private bathroom,2,1,1,1,0,84,0.5,1,17
178,Kowloon City,Private room,Shared bathroom,1,1,1,0,0,91,0.94,0.91,16
429,Kowloon City,Private room,Private bathroom,5,1,1,3,0,60,0.5,1,17
1580,Kowloon City,Entire home/apt,Private bathroom,4,1,2,2,13,82,0,1,1
260,Kowloon City,Private room,Private bathroom,1,1,1,1,1,100,0.25,1,0
150,Kowloon City,Shared room,Shared bathroom,1,2,1,10,150,94,1,0.8,10
241,Kowloon City,Private room,Shared bathroom,2,1,1,1,0,20,0.95,0.69,386
359,Kowloon City,Private room,Private bathroom,3,1,1,2,0,80,0.5,1,17
180,Kowloon City,Private room,Private bathroom,1,0,1,1,0,95,1,1,2
559,Kowloon City,Private room,Private bathroom,2,1,1,1,3,87,0,0.98,9
255,Kowloon City,Private room,Private bathroom,2,1,1,1,0,60,0,1,8
1094,Kowloon City,Entire home/apt,Private bathroom,4,1,2,2,0,100,0.93,0.99,1
379,Kowloon City,Private room,Private bathroom,4,1,1,2,0,80,0.5,1,17
319,Kowloon City,Private room,Private bathroom,2,1,1,1,0,80,0.5,1,17
168,Kowloon City,Shared room,Shared bathroom,1,1,1,1,9,93,0,1,13
1800,Kowloon City,Entire home/apt,Private bathroom,5,1,2,2,32,95,1,1,3
225,Kowloon City,Private room,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
105,Kowloon City,Private room,Private bathroom,1,1,1,1,0,60,0.95,0.69,386
227,Kowloon City,Shared room,Shared bathroom,2,1,1,1,0,100,0.95,0.69,386
150,Kowloon City,Shared room,Shared bathroom,1,2,1,10,103,97,1,0.8,10
522,Kowloon City,Entire home/apt,Private bathroom,3,1,1,0,38,94,1,0.88,1
280,Kowloon City,Entire home/apt,Private bathroom,2,1,1,2,10,100,1,1,0
170,Kowloon City,Shared room,Shared bathroom,1,2,1,8,26,96,1,0.8,10
1109,Kowloon City,Entire home/apt,Private bathroom,9,1,2,0,67,93,1,0.96,22
500,Kowloon City,Private room,Private bathroom,1,1,1,1,0,93,0.33,1,4
800,Kowloon City,Entire home/apt,Private bathroom,2,1,1,1,4,95,1,0.72,0
800,Kowloon City,Entire home/apt,Private bathroom,2,1,1,1,5,64,1,0.72,0
800,Kowloon City,Entire home/apt,Private bathroom,2,1,1,1,6,60,1,0.72,0
800,Kowloon City,Entire home/apt,Private bathroom,2,1,1,1,0,92,1,0.72,0
213,Kowloon City,Private room,Shared bathroom,2,1,1,1,0,100,0.95,0.69,386
683,Kowloon City,Entire home/apt,Private bathroom,6,2,3,3,5,72,1,0.94,34
780,Kowloon City,Entire home/apt,Private bathroom,6,2,3,3,31,91,1,0.94,34
230,Kowloon City,Shared room,Shared bathroom,1,1,1,1,0,60,1,0.8,369
657,Kowloon City,Entire home/apt,Private bathroom,2,1,1,1,23,83,1,0.6,0
240,Kowloon City,Entire home/apt,Private bathroom,2,1,1,1,2,100,0.88,1,4
580,Kowloon City,Entire home/apt,Private bathroom,3,1,1,1,4,100,0.88,0.82,4
800,Kowloon City,Private room,Private bathroom,3,1.5,3,4,0,98,0.67,0.67,3
550,Kowloon City,Private room,Private bathroom,2,1,1,1,8,98,0,0,2
536,Kowloon City,Entire home/apt,Private bathroom,5,2,3,3,1,100,1,0.94,34
200,Kowloon City,Private room,Shared bathroom,2,1,1,1,1,80,0.95,0.69,386
216,Kowloon City,Shared room,Shared bathroom,2,1,1,1,0,100,0.95,0.69,386
250,Kowloon City,Private room,Shared bathroom,1,1,1,1,0,20,0.95,0.69,386
871,Kowloon City,Entire home/apt,Private bathroom,2,1,1,1,2,100,1,1,4
3000,Kowloon City,Entire home/apt,Private bathroom,8,1,3,4,15,93,1,1,2
526,Kowloon City,Entire home/apt,Private bathroom,5,2,3,3,13,97,1,0.94,34
233,Kowloon City,Private room,Private bathroom,1,1,1,1,0,100,0.95,0.69,386
283,Kowloon City,Entire home/apt,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
250,Kowloon City,Private room,Shared bathroom,2,1,1,1,0,20,0.95,0.69,386
241,Kowloon City,Private room,Shared bathroom,2,1,1,1,0,100,0.95,0.69,386
78,Kowloon City,Shared room,Shared bathroom,1,1,1,4,0,100,0.95,0.69,386
568,Kowloon City,Private room,Private bathroom,2,1,1,1,10,96,0,0,3
1300,Kowloon City,Entire home/apt,Private bathroom,5,1.5,3,3,0,95,0.67,0.8,2
230,Kowloon City,Entire home/apt,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
800,Kowloon City,Entire home/apt,Private bathroom,2,1,1,1,49,80,0,0.5,9
500,Kowloon City,Private room,Shared bathroom,4,1,1,4,1,98,0,0.98,1
241,Kowloon City,Private room,Shared bathroom,2,1,1,1,0,100,0.95,0.69,386
239,Kowloon City,Private room,Shared bathroom,1,1,1,1,7,95,1,0.75,1
233,Kowloon City,Private room,Private bathroom,2,1,1,1,0,20,0.95,0.69,386
1300,Kowloon City,Entire home/apt,Private bathroom,6,1.5,1,4,0,100,0.93,0.96,11
240,Kowloon City,Private room,Shared bathroom,2,1,1,1,0,20,0.95,0.69,386
423,Kowloon City,Entire home/apt,Private bathroom,6,1,2,2,38,93,1,1,1
988,Kowloon City,Private room,Shared bathroom,3,1.5,2,0,0,100,0.67,0.67,3
1137,Kowloon City,Entire home/apt,Private bathroom,4,1,2,2,0,85,0.93,0.99,13
208,Kowloon City,Private room,Private bathroom,1,1,1,1,0,97,1,1,2
218,Kowloon City,Private room,Private bathroom,1,1,1,1,0,97,1,1,2
250,Kowloon City,Shared room,Shared bathroom,6,1,1,3,0,100,0.95,0.69,386
168,Kowloon City,Private room,Private bathroom,1,0,1,1,2,90,1,1,2
233,Kowloon City,Private room,Private bathroom,2,2,1,1,0,20,0.95,0.69,386
1888,Kwai Tsing,Entire home/apt,Private bathroom,2,1,1,2,3,100,1,1,0
327,Kwai Tsing,Private room,Private bathroom,1,1,1,1,0,100,0.98,0.5,6
1030,Kwai Tsing,Private room,Private bathroom,5,1,1,3,0,80,0.75,1,7
350,Kwai Tsing,Private room,Shared bathroom,2,1,2,2,0,93,0.2,0,0
1100,Kwai Tsing,Private room,Private bathroom,2,1,1,1,0,96,0,0.5,6
350,Kwai Tsing,Private room,Shared bathroom,2,1.5,2,2,0,92,0.2,0,0
930,Kwai Tsing,Private room,Private bathroom,3,1,1,3,0,96,0.93,1,7
300,Kwai Tsing,Private room,Private bathroom,2,1,1,1,0,100,1,1,7
850,Kwai Tsing,Private room,Private bathroom,2,1,1,2,1,60,0,0.5,6
1030,Kwai Tsing,Private room,Private bathroom,3,1,1,3,0,89,0.92,0.5,6
780,Kwai Tsing,Private room,Private bathroom,2,1,1,2,0,93,0.98,1,7
930,Kwai Tsing,Private room,Private bathroom,2,1,1,1,0,90,1,0.5,6
4766,Kwai Tsing,Private room,Private bathroom,2,1,6,1,0,93,1,0.77,1
1030,Kwai Tsing,Private room,Private bathroom,5,1,1,3,0,80,1,1,7
1030,Kwai Tsing,Private room,Private bathroom,5,1,1,4,0,100,1,1,7
780,Kwai Tsing,Private room,Private bathroom,2,1,1,1,1,100,1,1,7
1170,Kwai Tsing,Entire home/apt,Private bathroom,2,1,2,2,0,89,0,1,1
1200,Kwai Tsing,Entire home/apt,Private bathroom,4,1,2,2,0,92,0.8,0.73,2
620,Kwai Tsing,Entire home/apt,Private bathroom,1,1,1,1,0,94,1,1,1
999,Kwai Tsing,Entire home/apt,Private bathroom,4,1,1,0,3,100,0,0.5,0
1480,Kwai Tsing,Entire home/apt,Private bathroom,9,2,3,5,49,93,0.7,0.98,2
493,Kwai Tsing,Private room,Private bathroom,2,1,1,1,41,98,0.5,0,2
860,Kwai Tsing,Private room,Private bathroom,2,1,1,2,0,80,1,1,7
350,Kwai Tsing,Private room,Shared bathroom,4,1.5,2,2,0,80,0.6,1,1
604,Kwai Tsing,Entire home/apt,Private bathroom,4,1,1,1,0,100,0,0,0
1060,Kwai Tsing,Private room,Private bathroom,4,1,1,2,0,84,1,1,7
230,Kwun Tong,Private room,Shared bathroom,2,1,1,1,7,80,1,1,3
533,Kwun Tong,Private room,Private bathroom,3,1,1,0,0,76,0.6,1,27
605,Kwun Tong,Private room,Private bathroom,2,1,1,1,1,20,0.25,1,1
498,Kwun Tong,Entire home/apt,Private bathroom,4,1.5,2,2,5,100,0.75,0.92,1
500,Kwun Tong,Entire home/apt,Private bathroom,2,1,1,1,0,95,1,0.96,1
300,Kwun Tong,Entire home/apt,Private bathroom,4,1.5,1,2,66,96,1,1,1
440,Kwun Tong,Private room,Private bathroom,2,1,1,0,0,100,0.6,1,27
689,Kwun Tong,Private room,Shared bathroom,4,1,1,2,82,95,0.5,1,2
49000,Kwun Tong,Entire home/apt,Private bathroom,6,2,3,3,0,95,0.9,1,1
259,Kwun Tong,Private room,Shared bathroom,2,1,1,1,134,98,0,0,1
270,Kwun Tong,Private room,Private bathroom,1,1,1,1,0,93,1,1,1
399,Kwun Tong,Private room,Shared bathroom,1,1,1,1,6,97,1,0.94,1
311,Kwun Tong,Entire home/apt,Private bathroom,2,1,1,1,39,83,0.7,0.62,2
1450,Kwun Tong,Entire home/apt,Private bathroom,10,4,3,6,6,97,0,1,2
3286,Kwun Tong,Private room,Shared bathroom,16,1,1,12,0,92,1,1,1
400,Kwun Tong,Private room,Shared bathroom,2,1,1,1,1,60,0.98,0.99,1
522,Kwun Tong,Private room,Shared bathroom,2,1,2,1,0,88,0.5,0.69,3
649,Kwun Tong,Private room,Private bathroom,4,1,1,3,0,100,0.6,1,27
560,Kwun Tong,Entire home/apt,Private bathroom,1,1.5,1,1,0,100,0.44,0.5,4
120,Kwun Tong,Shared room,Shared bathroom,2,1,1,1,4,90,1,1,3
1487,Kwun Tong,Entire home/apt,Private bathroom,10,4,3,6,6,93,1,1,2
660,Kwun Tong,Private room,Private bathroom,2,1,1,2,0,100,0.67,1,0
230,Kwun Tong,Private room,Shared bathroom,2,1,1,1,6,93,1,0.94,3
800,Kwun Tong,Entire home/apt,Private bathroom,5,1,2,4,0,96,0,1,1
380,Kwun Tong,Private room,Private bathroom,1,1,1,1,0,80,1,0.94,2
199,Kwun Tong,Private room,Shared bathroom,1,1,1,1,121,96,0.5,1,2
4200,Kwun Tong,Entire home/apt,Private bathroom,4,2,2,2,0,100,0.5,0.77,0
799,Kwun Tong,Private room,Private bathroom,4,1,1,3,5,84,0,1,9
639,North,Private room,Private bathroom,2,1,1,2,0,95,1,1,0
79,North,Shared room,Shared bathroom,4,1,1,4,2,100,0,0.83,2
253,North,Entire home/apt,Private bathroom,2,1,1,1,1,100,1,1,0
313,North,Entire home/apt,Private bathroom,2,1.5,1,1,0,97,1,1,0
368,North,Entire home/apt,Private bathroom,4,1,1,2,20,97,0.89,0.99,3
404,North,Entire home/apt,Private bathroom,3,1,1,2,2,90,1,1,9
80,North,Shared room,Shared bathroom,4,2,1,2,0,100,1,1,4
83,North,Shared room,Shared bathroom,10,1,1,10,0,96,0.14,1,1
229,North,Private room,Private bathroom,1,1,1,1,18,99,1,1,3
381,North,Entire home/apt,Private bathroom,3,1,1,1,5,96,1,1,9
572,North,Entire home/apt,Private bathroom,2,1,1,1,26,98,1,1,3
639,North,Private room,Private bathroom,2,1,1,1,0,100,1,1,0
276,North,Entire home/apt,Private bathroom,2,1,1,1,2,80,1,1,0
3770,North,Entire home/apt,Private bathroom,2,1,1,2,0,85,0.67,1,3
322,North,Entire home/apt,Private bathroom,2,1.5,1,1,0,94,1,1,0
867,North,Private room,Private bathroom,4,1,1,3,0,67,1,1,0
489,North,Entire home/apt,Private bathroom,1,1,2,2,0,97,0,1,1
475,North,Entire home/apt,Private bathroom,2,1,1,1,49,93,0.91,0.99,8
405,North,Entire home/apt,Private bathroom,2,1,1,2,1,100,1,1,3
637,North,Private room,Private bathroom,2,1,1,2,0,96,1,1,0
312,North,Entire home/apt,Private bathroom,2,1,1,1,0,80,0.91,0.87,46
131,North,Shared room,Shared bathroom,4,1,1,4,1,80,0,0.4,4
425,North,Entire home/apt,Private bathroom,2,1,1,1,134,98,0.91,0.99,8
249,North,Entire home/apt,Private bathroom,2,1,1,1,6,93,1,1,4
398,North,Entire home/apt,Private bathroom,2,1,1,1,51,98,1,1,3
3041,North,Entire home/apt,Private bathroom,10,3.5,5,5,0,100,1,1,0
174,North,Entire home/apt,Private bathroom,2,1,1,1,1,60,1,1,5
404,North,Entire home/apt,Private bathroom,2,1,1,1,2,100,0,0.4,5
297,North,Entire home/apt,Private bathroom,2,1,1,1,51,96,1,0.99,4
371,North,Private room,Private bathroom,2,1,1,1,4,100,1,0.67,1
185,North,Private room,Private bathroom,3,1,1,1,0,100,0,0,1
196,North,Entire home/apt,Private bathroom,2,1,2,1,0,97,1,0.99,0
311,North,Entire home/apt,Private bathroom,2,1,1,1,10,92,1,1,0
434,North,Private room,Shared bathroom,2,1,1,1,0,91,1,0.99,15
809,North,Entire home/apt,Private bathroom,2,1.5,2,2,3,100,1,0.64,2
353,North,Entire home/apt,Private bathroom,3,1,1,2,13,95,1,1,9
334,North,Entire home/apt,Private bathroom,4,1,1,2,19,82,1,0.82,6
405,North,Entire home/apt,Private bathroom,2,1,1,1,0,90,1,0.99,4
230,North,Private room,Shared bathroom,2,1,1,1,0,100,0.99,1,1
380,North,Entire home/apt,Private bathroom,4,1.5,2,2,25,98,1,1,1
658,North,Private room,Private bathroom,7,2,3,3,7,94,0.96,0.97,6
345,North,Entire home/apt,Private bathroom,4,1,1,2,2,90,0.96,1,1
271,North,Entire home/apt,Private bathroom,2,1,1,1,0,94,0.75,1,9
151,North,Private room,Private bathroom,2,1,1,1,71,94,0,0,0
348,North,Entire home/apt,Private bathroom,2,1.5,1,1,0,100,1,0.99,6
225,North,Shared room,Shared bathroom,5,1,1,5,0,97,1,0.99,1
350,North,Private room,Private bathroom,2,1,1,1,0,95,0.5,0.69,1
262,North,Entire home/apt,Private bathroom,2,1.5,1,1,2,80,1,0.92,4
198,North,Entire home/apt,Private bathroom,2,1.5,1,1,0,93,1,1,4
2000,North,Entire home/apt,Private bathroom,6,1.5,2,3,1,60,0.33,0.8,1
511,North,Entire home/apt,Private bathroom,6,1,2,3,2,100,1,1,25
309,North,Entire home/apt,Private bathroom,2,1.5,1,2,1,100,1,0.92,4
402,North,Entire home/apt,Private bathroom,2,1,1,1,18,93,1,0.97,5
672,North,Entire home/apt,Private bathroom,2,3,2,2,1,100,1,1,1
299,North,Entire home/apt,Private bathroom,2,1,1,1,1,80,0.98,0.73,2
313,North,Entire home/apt,Private bathroom,2,1.5,1,1,52,99,1,1,1
389,North,Private room,Private bathroom,2,1,1,1,0,60,1,1,108
99,North,Private room,Shared bathroom,1,1,1,1,0,92,1,0.79,6
695,North,Private room,Shared bathroom,2,1,1,2,0,92,1,0.67,1
242,North,Entire home/apt,Private bathroom,2,1,1,1,1,100,1,1,0
363,North,Entire home/apt,Private bathroom,2,1,1,1,0,92,1,1,0
431,North,Entire home/apt,Private bathroom,2,1,1,1,1,100,1,0.99,4
331,North,Entire home/apt,Private bathroom,2,1,1,1,3,100,0.89,0.99,3
367,North,Entire home/apt,Private bathroom,2,1.5,1,1,0,90,0,1,9
448,North,Entire home/apt,Private bathroom,2,1.5,1,1,0,96,0.95,1,9
276,North,Entire home/apt,Private bathroom,2,1,1,1,0,100,1,1,0
348,North,Entire home/apt,Private bathroom,6,1,3,3,0,96,1,0,1
355,North,Entire home/apt,Private bathroom,2,1.5,1,1,3,67,0.7,1,9
325,North,Entire home/apt,Private bathroom,2,1,1,1,0,100,1,0.99,0
303,North,Private room,Private bathroom,2,1,1,1,6,90,1,1,14
205,North,Private room,Private bathroom,1,1,1,1,8,93,1,0.6,1
312,North,Entire home/apt,Private bathroom,2,1,1,1,0,89,0.91,0.87,46
334,North,Private room,Private bathroom,2,1,1,1,0,100,1,1,1
484,North,Entire home/apt,Private bathroom,4,1,2,3,2,80,0.7,0.77,1
365,North,Entire home/apt,Private bathroom,4,1,2,2,15,84,1,1,9
452,North,Private room,Private bathroom,2,1,1,1,0,88,0.9,0.99,30
107,North,Private room,Shared bathroom,2,1.5,3,4,15,95,0.96,0.97,6
311,North,Entire home/apt,Private bathroom,2,1,1,1,1,20,1,1,9
461,North,Entire home/apt,Private bathroom,2,1,2,2,0,100,1,1,9
461,North,Private room,Private bathroom,2,1.5,1,1,2,100,0.95,0.83,1
341,North,Entire home/apt,Private bathroom,4,2,2,3,0,90,0.92,0.88,0
680,North,Entire home/apt,Private bathroom,2,1,1,2,0,92,0.67,0.69,2
334,North,Entire home/apt,Private bathroom,4,1,2,2,67,98,0.97,0.99,11
80,North,Shared room,Shared bathroom,1,1,1,6,1,60,0.98,1,3
264,North,Private room,Private bathroom,1,1,1,1,0,95,1,0.51,1
435,North,Entire home/apt,Private bathroom,6,1,2,3,0,100,0.75,1,9
452,North,Private room,Private bathroom,2,1,1,1,0,89,1,0.99,15
380,North,Entire home/apt,Private bathroom,5,1,2,2,1,100,1,0,1
9514,North,Entire home/apt,Private bathroom,8,2.5,4,4,8,100,1,1,12
431,North,Entire home/apt,Private bathroom,2,1,1,1,1,100,1,1,5
511,North,Entire home/apt,Private bathroom,4,1,2,2,0,100,0.89,0.99,24
1129,North,Entire home/apt,Private bathroom,5,2,3,3,0,100,0.97,0.96,410
392,North,Private room,Shared bathroom,4,1,1,2,0,96,1,1,18
