price,district,room_type,bathroom_type,accommodates,bathrooms,bedrooms,beds,reviews,review_scores,host_response_rate,host_acceptance_rate,host_total_listings
389,Central & Western,Private room,Shared bathroom,2,1,1,1,6,97,1,1,2
266,Central & Western,Shared room,Shared bathroom,2,1,1,1,0,60,0.95,0.69,386
660,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,0,82,0.98,0.73,101
695,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,1,80,0.98,0.73,101
413,Central & Western,Entire home/apt,Private bathroom,1,1,1,1,0,94,1,1,7
400,Central & Western,Entire home/apt,Private bathroom,1,1,1,1,0,98,1,0.77,7
258,Central & Western,Private room,Shared bathroom,2,1,1,1,0,60,0.95,0.69,386
284,Central & Western,Private room,Shared bathroom,2,1,1,1,0,100,0.95,0.69,386
410,Central & Western,Entire home/apt,Private bathroom,1,1,1,1,1,97,0.96,1,7
550,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,2,100,0.96,0.77,1
450,Central & Western,Entire home/apt,Private bathroom,1,1,1,0,0,82,1,1,7
338,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,9,75,0.83,1,1
200,Central & Western,Shared room,Shared bathroom,1,1,1,0,0,100,1,0.8,369
660,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,0,87,0.98,0.73,101
400,Central & Western,Private room,Shared bathroom,2,1,1,1,1,89,0.91,1,1
900,Central & Western,Entire home/apt,Private bathroom,2,1,2,1,2,100,0,0.13,2
231,Central & Western,Shared room,Shared bathroom,1,1,1,1,0,100,1,0.8,369
710,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,0,87,1,0.33,239
615,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,0,100,1,0.35,225
655,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,0,100,1,0.35,225
549,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,0,100,0.98,0.73,101
540,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,0,100,0.98,0.73,101
477,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,0,90,0.98,0.73,101
594,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,0,82,0.98,0.73,101
733,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,0,100,0.98,0.73,101
246,Central & Western,Private room,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
550,Central & Western,Private room,Private bathroom,1,1,1,2,0,90,1,0.77,1
310,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,29,87,0.94,0.82,9
134,Central & Western,Private room,Private bathroom,1,1,1,1,0,100,0.96,0.77,266
998,Central & Western,Entire home/apt,Private bathroom,2,2,1,1,7,93,1,0.94,1
380,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,17,93,0.94,0.82,9
650,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,42,94,1,1,2
808,Central & Western,Entire home/apt,Private bathroom,4,1,2,2,155,89,1,1,2
585,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,117,92,1,1,1
350,Central & Western,Entire home/apt,Private bathroom,2,1,1,0,66,95,0.94,0.82,9
1200,Central & Western,Entire home/apt,Private bathroom,4,1,2,3,20,91,1,0.75,1
294,Central & Western,Private room,Private bathroom,2,1,1,1,1,80,0.96,0.77,266
263,Central & Western,Private room,Private bathroom,2,1,1,1,1,60,0.96,0.77,266
488,Central & Western,Private room,Private bathroom,1,1,1,1,19,97,1,0.99,1
200,Central & Western,Private room,Private bathroom,1,1,1,1,0,40,0.96,0.77,266
1200,Central & Western,Entire home/apt,Private bathroom,4,1,1,2,74,93,1,0.96,7
230,Central & Western,Private room,Shared bathroom,1,1,1,0,1,60,1,1,19
267,Central & Western,Private room,Private bathroom,2,1,1,1,0,100,0.96,0.77,266
1050,Central & Western,Entire home/apt,Private bathroom,4,1,1,1,75,99,0.92,1,2
448,Central & Western,Entire home/apt,Private bathroom,3,1,1,2,142,92,1,0.85,4
183,Central & Western,Private room,Private bathroom,1,1,1,1,0,40,0.96,0.77,266
181,Central & Western,Private room,Private bathroom,2,1,1,1,0,100,0.96,0.77,266
800,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,15,100,1,0.83,1
350,Central & Western,Private room,Shared bathroom,1,1,1,1,122,95,0.8,0.6,2
263,Central & Western,Private room,Private bathroom,1,1,1,1,0,100,0.96,0.77,266
210,Central & Western,Private room,Private bathroom,1,1,1,1,1,40,0.96,0.77,266
190,Central & Western,Private room,Shared bathroom,1,1,1,1,3,100,1,1,19
349,Central & Western,Private room,Private bathroom,2,1,1,1,12,88,0.97,1,12
767,Central & Western,Entire home/apt,Private bathroom,6,1,2,3,85,91,0.97,1,12
380,Central & Western,Private room,Private bathroom,2,1,1,1,18,91,0.97,1,12
302,Central & Western,Private room,Private bathroom,2,1,1,1,37,90,0.97,1,12
300,Central & Western,Private room,Private bathroom,2,1,1,2,0,80,0.96,0.77,266
520,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,45,91,1,1,1
195,Central & Western,Private room,Private bathroom,1,1,1,1,0,40,0.96,0.77,266
527,Central & Western,Entire home/apt,Private bathroom,3,1,1,2,119,85,0.97,1,12
1163,Central & Western,Entire home/apt,Private bathroom,4,1,2,2,0,96,1,0.99,2
620,Central & Western,Entire home/apt,Private bathroom,3,1,2,2,128,90,0.8,0.67,1
799,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,8,87,1,0.97,1
1103,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,20,98,0,0.5,2
349,Central & Western,Private room,Private bathroom,2,1,1,1,15,91,0.97,1,12
217,Central & Western,Private room,Private bathroom,1,1,1,1,0,100,0.96,0.77,266
217,Central & Western,Private room,Shared bathroom,2,1,1,1,0,40,0.96,0.77,266
760,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,2,100,0,0.13,1
300,Central & Western,Private room,Private bathroom,2,1,1,1,1,80,0.96,0.77,266
1124,Central & Western,Entire home/apt,Private bathroom,4,1.5,2,2,1,100,1,0.75,2
1000,Central & Western,Private room,Private bathroom,1,1,1,1,0,92,0.8,0.77,1
429,Central & Western,Private room,Private bathroom,2,1,1,1,1,100,0,1,1
550,Central & Western,Entire home/apt,Private bathroom,3,1,2,2,19,94,0.67,0.55,2
190,Central & Western,Private room,Private bathroom,1,1,1,1,2,70,0.96,0.77,266
300,Central & Western,Private room,Private bathroom,2,1,1,1,0,40,0.96,0.77,266
200,Central & Western,Private room,Private bathroom,1,1,1,1,2,40,0.96,0.77,266
750,Central & Western,Private room,Private bathroom,1,1,1,1,1,80,1,0.98,1
778,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,1,80,1,0.47,3
450,Central & Western,Entire home/apt,Private bathroom,2,1,1,2,34,89,0.9,0.76,2
913,Central & Western,Entire home/apt,Private bathroom,4,1,1,2,13,93,0.82,0.84,8
1024,Central & Western,Entire home/apt,Private bathroom,2,1,1,2,26,94,1,1,1
1100,Central & Western,Entire home/apt,Private bathroom,4,1,2,2,9,89,0,0.4,0
181,Central & Western,Entire home/apt,Private bathroom,1,1,1,1,0,100,0.96,0.77,266
145,Central & Western,Private room,Private bathroom,2,1,1,1,2,80,0.96,0.77,266
647,Central & Western,Entire home/apt,Private bathroom,3,1,1,2,89,90,1,0.85,4
775,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,118,90,1,0.93,4
1157,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,59,98,1,0.64,2
480,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,2,90,0.96,0.77,266
234,Central & Western,Private room,Private bathroom,1,1,1,1,1,100,0.96,0.77,266
891,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,1,95,1,0.83,2
720,Central & Western,Entire home/apt,Private bathroom,3,1,2,2,28,94,0.57,0.33,2
900,Central & Western,Entire home/apt,Private bathroom,3,1,1,1,7,100,0.87,0.8,1
594,Central & Western,Entire home/apt,Private bathroom,3,1,1,1,3,93,0.98,0.73,101
1200,Central & Western,Entire home/apt,Private bathroom,3,1,1,2,36,92,1,0.94,10
245,Central & Western,Private room,Private bathroom,1,1,1,1,1,40,0.96,0.77,266
1200,Central & Western,Entire home/apt,Private bathroom,2,1,2,2,51,96,1,0.91,2
360,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,35,91,0.94,0.82,9
600,Central & Western,Private room,Private bathroom,1,1,1,1,66,96,0.5,0.77,1
230,Central & Western,Private room,Private bathroom,1,1,1,1,0,100,0.96,0.77,266
250,Central & Western,Private room,Shared bathroom,1,1,1,0,0,96,1,1,19
660,Central & Western,Entire home/apt,Private bathroom,3,1,1,1,8,94,0.98,0.73,101
1124,Central & Western,Entire home/apt,Private bathroom,4,1,2,2,0,93,1,0.99,2
285,Central & Western,Private room,Shared bathroom,2,1,1,0,3,100,0,0.5,1
225,Central & Western,Private room,Private bathroom,2,1,1,1,0,40,0.96,0.77,266
1163,Central & Western,Entire home/apt,Private bathroom,2,1,1,1,1,100,1,0.98,2
197,Central & Western,Private room,Private bathroom,2,1,1,1,1,100,0.96,0.77,266
776,Central & Western,Private room,Private bathroom,1,1,1,1,0,100,0.96,0.77,266
400,Central & Western,Private room,Shared bathroom,1,1,1,1,17,88,1,0.89,1
217,Central & Western,Private room,Private bathroom,1,1,1,1,0,100,0.96,0.77,266
267,Central & Western,Private room,Private bathroom,1,1,1,1,0,100,0.96,0.77,266
428,Central & Western,Private room,Shared bathroom,1,1,1,1,34,99,0.89,1,1
247,Central & Western,Private room,Private bathroom,1,1,1,1,2,70,0.96,0.77,266
1200,Eastern,Entire home/apt,Private bathroom,6,1,2,0,0,73,1,0.67,23
319,Eastern,Private room,Private bathroom,2,1,1,1,0,99,1,0.5,3
330,Eastern,Private room,Shared bathroom,2,1,1,1,5,80,0,0.5,0
1000,Eastern,Private room,Private bathroom,2,1,1,1,0,99,0.93,0.35,1
200,Eastern,Private room,Private bathroom,2,1,1,1,0,100,1,0.8,369
200,Eastern,Private room,Private bathroom,2,1,1,1,0,40,0.96,0.77,266
691,Eastern,Private room,Private bathroom,2,1,1,1,0,96,1,0.75,2
220,Eastern,Private room,Private bathroom,2,1,1,1,0,80,0.95,0.77,230
549,Eastern,Private room,Shared bathroom,2,1,1,0,0,93,1,0.33,2
200,Eastern,Private room,Shared bathroom,1,1,1,1,0,60,1,0.8,369
480,Eastern,Entire home/apt,Private bathroom,1,1,1,1,0,100,1,0.33,239
184,Eastern,Private room,Private bathroom,2,1,1,1,0,60,1,0.8,369
1200,Eastern,Entire home/apt,Private bathroom,6,1,2,3,0,71,1,0.67,23
880,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,94,1,1,4
867,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,80,1,1,4
987,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,80,1,1,4
245,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,80,0.95,0.77,230
1200,Eastern,Entire home/apt,Private bathroom,6,1,2,3,4,100,1,0.67,23
299,Eastern,Private room,Shared bathroom,1,1,1,1,0,93,1,0.6,6
380,Eastern,Entire home/apt,Private bathroom,1,1,1,1,3,53,1,1,1
158,Eastern,Private room,Private bathroom,1,2,1,1,0,40,0.96,0.77,266
841,Eastern,Entire home/apt,Private bathroom,6,1.5,2,3,0,92,1,1,1
380,Eastern,Private room,Shared bathroom,2,1,1,1,3,60,0,0.5,0
650,Eastern,Entire home/apt,Private bathroom,2,1.5,1,2,0,98,1,0.41,1
110,Eastern,Private room,Shared bathroom,2,1,1,1,0,100,1,0.8,369
630,Eastern,Private room,Private bathroom,2,1,1,1,0,83,0.5,0.8,4
260,Eastern,Private room,Private bathroom,1,1,1,1,0,100,0.96,0.77,266
1200,Eastern,Entire home/apt,Private bathroom,5,1,2,3,1,100,1,0.67,23
130,Eastern,Shared room,Shared bathroom,4,1,1,4,80,97,1,0.83,1
120,Eastern,Shared room,Shared bathroom,5,1,1,2,25,94,1,1,1
350,Eastern,Private room,Shared bathroom,2,1,1,2,0,89,1,0.98,1
101,Eastern,Private room,Private bathroom,1,1,1,1,0,40,0.95,0.77,230
274,Eastern,Private room,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
300,Eastern,Private room,Private bathroom,2,1,1,1,0,80,1,0.8,369
180,Eastern,Shared room,Shared bathroom,1,1,1,1,2,90,0,1,27
1000,Eastern,Entire home/apt,Private bathroom,6,1,2,0,0,100,1,0.67,23
400,Eastern,Private room,Shared bathroom,2,1,1,1,5,100,0.8,1,2
522,Eastern,Entire home/apt,Private bathroom,4,1,2,3,9,98,1,0.9,1
400,Eastern,Private room,Private bathroom,2,1,1,1,87,97,1,1,1
130,Eastern,Private room,Shared bathroom,1,1,1,1,0,98,0,0.13,1
500,Eastern,Entire home/apt,Private bathroom,2,1.5,2,0,0,80,0.47,0.83,6
818,Eastern,Entire home/apt,Private bathroom,2,1,1,1,4,95,1,0.89,14
400,Eastern,Entire home/apt,Private bathroom,2,1.5,1,1,0,95,1,1,2
267,Eastern,Private room,Private bathroom,2,2,1,1,0,100,0.95,0.69,386
300,Eastern,Private room,Shared bathroom,2,1,1,1,5,100,0.67,1,1
700,Eastern,Entire home/apt,Private bathroom,2,1,1,1,15,99,1,0.99,14
300,Eastern,Private room,Shared bathroom,2,1,1,1,1,60,0.25,1,5
780,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,100,1,0.8,2
511,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,80,1,0.35,225
173,Eastern,Private room,Shared bathroom,1,1,1,1,0,100,1,0.8,369
149,Eastern,Private room,Shared bathroom,1,1,1,1,0,70,0.95,0.77,230
1149,Eastern,Entire home/apt,Private bathroom,6,1,2,3,36,98,0.9,0.93,1
248,Eastern,Private room,Private bathroom,2,1,1,1,0,40,0.95,0.77,230
570,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,96,0,0.5,0
245,Eastern,Private room,Private bathroom,2,1,2,1,0,80,0.95,0.77,230
700,Eastern,Entire home/apt,Private bathroom,3,1,1,1,5,96,0.8,0.67,3
250,Eastern,Entire home/apt,Private bathroom,1,1,1,1,2,80,1,1,4
450,Eastern,Entire home/apt,Private bathroom,2,1,1,1,8,95,1,0.56,1
255,Eastern,Private room,Private bathroom,2,0,1,1,0,100,0.95,0.77,230
200,Eastern,Private room,Shared bathroom,1,1,1,1,0,80,1,0.8,369
300,Eastern,Private room,Private bathroom,2,1,1,1,1,60,0.25,1,5
274,Eastern,Private room,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
252,Eastern,Private room,Shared bathroom,1,1,1,1,8,94,1,0.91,2
400,Eastern,Entire home/apt,Private bathroom,1,1,1,1,0,89,1,0.33,239
390,Eastern,Entire home/apt,Private bathroom,2,1.5,1,0,0,90,1,0.67,5
380,Eastern,Private room,Shared bathroom,2,1,1,1,1,100,1,1,1
580,Eastern,Private room,Private bathroom,1,1,1,1,8,83,0.5,0.8,4
580,Eastern,Private room,Private bathroom,1,1,1,1,0,100,0.5,0.38,4
396,Eastern,Private room,Private bathroom,2,1,1,1,0,92,1,0.75,4
300,Eastern,Private room,Shared bathroom,2,1,1,0,1,60,0.25,1,5
191,Eastern,Private room,Private bathroom,1,1,1,1,0,40,0.96,0.77,266
1000,Eastern,Entire home/apt,Private bathroom,6,1,2,0,6,100,1,0.67,23
101,Eastern,Private room,Shared bathroom,1,1,1,1,0,100,1,0.8,369
1200,Eastern,Entire home/apt,Private bathroom,5,1,2,3,2,100,1,0.67,23
300,Eastern,Private room,Private bathroom,2,1,1,1,0,90,0.25,1,5
784,Eastern,Entire home/apt,Private bathroom,2,1,1,1,8,97,1,0.89,14
290,Eastern,Private room,Private bathroom,1,1,1,1,0,100,0.95,0.69,386
274,Eastern,Private room,Private bathroom,1,1,1,1,0,100,0.95,0.69,386
247,Eastern,Private room,Shared bathroom,2,1,1,1,0,80,0.95,0.77,230
490,Eastern,Private room,Shared bathroom,2,1,1,1,21,97,1,0.85,1
288,Eastern,Private room,Private bathroom,1,1,1,1,0,96,1,0.5,3
400,Eastern,Private room,Private bathroom,2,1,1,1,0,100,0,0.5,2
191,Eastern,Shared room,Shared bathroom,1,1,1,1,0,100,1,0.8,369
371,Eastern,Private room,Shared bathroom,2,1,1,2,2,90,0,0.5,12
209,Eastern,Shared room,Shared bathroom,1,2,1,1,0,80,0.95,0.77,230
380,Eastern,Private room,Private bathroom,1,1,1,1,0,100,0.93,1,1
380,Eastern,Private room,Shared bathroom,2,1,1,1,15,98,1,0.99,1
450,Eastern,Entire home/apt,Private bathroom,4,1,2,2,55,97,0.6,0.85,2
230,Eastern,Entire home/apt,Private bathroom,1,1,1,1,11,96,0.7,0.63,2
780,Eastern,Entire home/apt,Private bathroom,2,1,1,1,1,100,0.95,1,1
245,Eastern,Entire home/apt,Private bathroom,2,1,1,2,1,60,1,0.67,0
280,Eastern,Private room,Private bathroom,1,1,1,1,3,67,0,0.5,27
280,Eastern,Entire home/apt,Private bathroom,2,1,1,1,11,85,1,1,2
250,Eastern,Private room,Shared bathroom,2,1,1,1,1,100,0.96,0.77,266
700,Eastern,Private room,Private bathroom,4,1,1,1,1,80,0,0.5,2
300,Eastern,Private room,Private bathroom,2,1,1,0,0,80,0.96,0.77,266
250,Eastern,Private room,Shared bathroom,2,1,1,1,0,60,1,0.8,369
350,Eastern,Entire home/apt,Private bathroom,2,1,1,0,1,80,0.47,0.83,6
200,Eastern,Entire home/apt,Private bathroom,1,1,1,1,14,93,0.7,0.63,2
274,Eastern,Private room,Private bathroom,2,1,1,1,0,100,1,0.8,369
390,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,95,1,0.6,0
361,Eastern,Private room,Shared bathroom,2,1,1,1,0,80,0,0.5,0
193,Eastern,Private room,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
280,Eastern,Private room,Private bathroom,1,1,1,1,0,40,0.96,0.77,266
880,Eastern,Entire home/apt,Private bathroom,4,1,2,3,4,95,1,0.41,3
130,Eastern,Private room,Private bathroom,1,1,1,1,0,40,0.96,0.77,266
165,Eastern,Private room,Shared bathroom,1,2,1,1,0,80,0.96,0.77,266
139,Eastern,Private room,Shared bathroom,2,1,1,1,0,80,0.95,0.77,230
195,Eastern,Private room,Shared bathroom,1,2,1,1,0,100,0.95,0.69,386
235,Eastern,Shared room,Shared bathroom,1,1,1,1,0,60,0.95,0.69,386
280,Eastern,Private room,Private bathroom,1,1,1,1,0,100,1,0.8,369
400,Eastern,Private room,Private bathroom,2,1,1,1,0,80,0.91,0.77,2
230,Eastern,Private room,Shared bathroom,2,1,1,1,0,100,1,0.8,369
265,Eastern,Entire home/apt,Private bathroom,2,1,1,1,65,94,0.9,0.94,1
944,Eastern,Entire home/apt,Private bathroom,2,1.5,1,1,1,80,1,1,4
265,Eastern,Private room,Private bathroom,2,1,1,1,0,40,0.95,0.77,230
280,Eastern,Private room,Shared bathroom,1,1,2,1,41,96,0.8,0.9,3
771,Eastern,Entire home/apt,Private bathroom,2,1,1,1,16,96,1,0.99,14
280,Eastern,Private room,Shared bathroom,1,1.5,2,1,3,100,0.6,1,2
800,Eastern,Entire home/apt,Private bathroom,2,1,1,1,9,100,1,0.99,14
393,Eastern,Entire home/apt,Private bathroom,2,1,1,1,10,89,1,1,1
700,Eastern,Entire home/apt,Private bathroom,3,1,1,1,10,90,0.8,0.67,3
600,Eastern,Private room,Shared bathroom,2,1,1,1,80,97,0.8,0.9,3
179,Eastern,Private room,Shared bathroom,2,1,1,1,0,80,0.95,0.77,230
290,Eastern,Private room,Private bathroom,2,1,1,1,2,60,1,0.5,3
210,Eastern,Private room,Private bathroom,1,1,1,1,0,60,1,0.8,369
140,Eastern,Private room,Shared bathroom,1,2,1,1,0,40,0.96,0.77,266
150,Eastern,Private room,Private bathroom,1,1,1,1,0,100,0.96,0.77,266
700,Eastern,Private room,Private bathroom,2,1,1,1,1,100,1,0.5,3
550,Eastern,Entire home/apt,Private bathroom,2,1,1,1,12,100,1,0.99,14
145,Eastern,Private room,Shared bathroom,2,1,1,1,0,80,0.95,0.77,230
750,Eastern,Entire home/apt,Private bathroom,2,1,1,1,5,100,1,0.99,14
750,Eastern,Entire home/apt,Private bathroom,4,1,1,2,100,89,1,0.67,1
156,Eastern,Private room,Private bathroom,1,1,1,1,0,100,0.95,0.69,386
350,Eastern,Private room,Private bathroom,1,1,1,1,10,96,0,0.5,3
247,Eastern,Private room,Private bathroom,2,1,1,1,17,84,0.57,0.67,4
900,Eastern,Entire home/apt,Private bathroom,2,0,1,0,0,95,1,0.67,23
400,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,73,1,0.33,239
350,Eastern,Private room,Private bathroom,2,1,1,2,7,97,0,0.5,27
350,Eastern,Private room,Private bathroom,2,1,1,2,4,75,0,0.5,27
350,Eastern,Private room,Private bathroom,2,1,1,2,7,94,0,0.5,27
771,Eastern,Entire home/apt,Private bathroom,2,1,1,1,23,98,1,0.99,14
180,Eastern,Shared room,Shared bathroom,1,1,1,1,11,84,0,0.5,27
1040,Eastern,Entire home/apt,Private bathroom,4,1,2,3,5,95,0.7,1,1
750,Eastern,Entire home/apt,Private bathroom,2,1,1,1,7,100,1,0.99,14
118,Eastern,Private room,Shared bathroom,2,1,1,1,0,60,0.95,0.77,230
158,Eastern,Private room,Shared bathroom,2,1,1,1,0,80,0.95,0.77,230
115,Eastern,Private room,Shared bathroom,1,1,1,1,0,70,0.95,0.77,230
230,Eastern,Private room,Shared bathroom,2,1,1,1,0,100,0.96,0.77,266
1037,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,84,0.98,1,5
788,Eastern,Private room,Shared bathroom,2,1,1,1,1,100,0,0.5,3
296,Eastern,Private room,Private bathroom,2,1,1,1,0,100,1,0.8,369
380,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,95,1,1,4
291,Eastern,Private room,Shared bathroom,2,1,1,1,71,98,1,1,1
267,Eastern,Private room,Private bathroom,1,1,1,1,1,100,0.96,0.77,266
217,Eastern,Private room,Shared bathroom,2,1,1,1,0,100,1,0.8,369
480,Eastern,Private room,Shared bathroom,2,1,1,1,32,98,0.8,1,2
229,Eastern,Private room,Private bathroom,2,1,1,1,0,80,0.95,0.77,230
147,Eastern,Private room,Private bathroom,1,1,1,1,1,40,0.96,0.77,266
636,Eastern,Entire home/apt,Private bathroom,2,1,1,1,8,100,1,0.99,14
1000,Eastern,Entire home/apt,Private bathroom,2,1,1,1,3,100,1,0.67,23
781,Eastern,Entire home/apt,Private bathroom,3,1,1,1,26,94,1,0.99,10
1200,Eastern,Entire home/apt,Private bathroom,6,1,2,3,0,96,1,0.67,23
771,Eastern,Entire home/apt,Private bathroom,2,1,1,1,20,98,1,0.99,14
650,Eastern,Entire home/apt,Private bathroom,2,1,1,1,36,99,1,0.5,1
320,Eastern,Private room,Shared bathroom,2,1,1,1,4,90,0,0.5,0
650,Eastern,Entire home/apt,Private bathroom,2,1,1,1,13,97,1,0.99,14
140,Eastern,Private room,Private bathroom,1,1,1,1,0,100,1,0.8,369
300,Eastern,Private room,Shared bathroom,1,1,1,2,1,100,0.9,1,4
193,Eastern,Private room,Private bathroom,1,1,1,1,0,40,0.96,0.77,266
185,Eastern,Private room,Shared bathroom,1,1,1,1,0,100,0.96,0.77,266
420,Eastern,Private room,Private bathroom,1,1,1,1,0,100,1,0.8,369
818,Eastern,Entire home/apt,Private bathroom,2,1,1,1,7,97,1,0.89,14
893,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,100,1,1,4
350,Eastern,Private room,Private bathroom,1,1,1,1,1,100,1,0.5,3
1071,Eastern,Entire home/apt,Private bathroom,2,1,1,1,1,80,1,1,4
612,Eastern,Entire home/apt,Private bathroom,3,1,1,2,1,100,1,1,1
289,Eastern,Private room,Private bathroom,1,1,1,1,1,80,0.96,0.77,266
773,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,87,1,1,4
160,Eastern,Private room,Private bathroom,1,1,1,1,0,40,0.96,0.77,266
150,Eastern,Private room,Private bathroom,1,1,1,1,0,40,0.96,0.77,266
1113,Eastern,Entire home/apt,Private bathroom,3,1,1,3,0,100,1,1,11
379,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,97,1,1,1
150,Eastern,Private room,Private bathroom,1,1,1,1,0,40,0.96,0.77,266
353,Eastern,Private room,Shared bathroom,1,1,1,1,15,94,1,1,2
787,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,91,1,1,4
160,Eastern,Private room,Private bathroom,2,1,1,1,39,90,1,1,0
580,Eastern,Entire home/apt,Private bathroom,4,1,1,4,0,97,0,0.4,2
700,Eastern,Entire home/apt,Private bathroom,2,1,1,1,11,100,1,0.99,14
300,Eastern,Entire home/apt,Private bathroom,2,1,2,1,0,90,0,0.5,1
293,Eastern,Private room,Private bathroom,2,1,1,1,0,100,1,0.8,369
133,Eastern,Private room,Shared bathroom,2,1,1,1,0,100,1,0.8,369
280,Eastern,Private room,Shared bathroom,1,0,1,1,0,60,0.6,1,2
250,Eastern,Entire home/apt,Private bathroom,2,1,1,1,3,70,0.5,0.5,4
550,Eastern,Entire home/apt,Private bathroom,2,1,1,1,9,96,1,0.99,14
913,Eastern,Entire home/apt,Private bathroom,3,1,1,3,19,93,1,1,11
921,Eastern,Entire home/apt,Private bathroom,2,1,1,1,2,100,1,0.89,14
208,Eastern,Private room,Private bathroom,2,1,1,1,0,60,1,0.8,369
1200,Eastern,Entire home/apt,Private bathroom,4,1,2,2,0,100,0,0.5,2
750,Eastern,Entire home/apt,Private bathroom,2,1,1,1,3,100,1,0.99,14
299,Eastern,Private room,Private bathroom,1,1,1,1,0,95,0.92,0.64,0
226,Eastern,Entire home/apt,Private bathroom,2,1,1,1,3,87,1,0.91,7
600,Eastern,Private room,Shared bathroom,1,1,1,1,3,100,1,1,1
409,Eastern,Private room,Private bathroom,1,1,1,1,57,99,1,1,1
750,Eastern,Entire home/apt,Private bathroom,2,1,1,1,5,100,1,0.99,14
270,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,100,0,1,0
130,Eastern,Entire home/apt,Private bathroom,2,1,1,1,2,80,1,0.91,7
249,Eastern,Entire home/apt,Private bathroom,2,1,1,1,1,100,1,0.91,7
300,Eastern,Private room,Shared bathroom,3,1,1,1,11,80,1,1,2
155,Eastern,Private room,Shared bathroom,1,1,1,1,0,70,0.95,0.77,230
187,Eastern,Private room,Shared bathroom,2,2,1,1,0,100,0.95,0.69,386
322,Eastern,Entire home/apt,Private bathroom,2,1,1,1,0,95,1,1,4
423,Islands,Entire home/apt,Private bathroom,2,1,1,1,10,76,0.98,0.83,29
994,Islands,Entire home/apt,Private bathroom,4,1,2,2,41,91,0.78,0.64,2
393,Islands,Entire home/apt,Private bathroom,2,1,1,1,3,87,0.98,0.83,29
855,Islands,Private room,Private bathroom,2,1,1,1,28,95,1,0.55,3
919,Islands,Entire home/apt,Private bathroom,6,1,2,3,126,91,0.96,1,6
680,Islands,Entire home/apt,Private bathroom,6,1,1,2,88,91,1,1,2
393,Islands,Entire home/apt,Private bathroom,2,1,1,1,2,80,0.98,0.83,29
478,Islands,Entire home/apt,Private bathroom,3,1,1,1,127,93,0.75,0.65,1
950,Islands,Private room,Private bathroom,3,1,1,1,160,98,1,1,2
879,Islands,Entire home/apt,Private bathroom,2,1,1,1,65,96,1,0.56,1
755,Islands,Private room,Private bathroom,2,1,1,1,11,93,1,0.55,3
437,Islands,Private room,Private bathroom,2,1,1,1,26,84,1,0.98,14
423,Islands,Entire home/apt,Private bathroom,2,1,1,1,6,67,0.98,0.83,29
876,Islands,Entire home/apt,Private bathroom,2,1,1,2,117,94,1,0.99,1
334,Islands,Entire home/apt,Private bathroom,3,1,1,1,0,94,0.8,0.63,3
